,Age,Workclass,Education,Years of Education,Marital Status,Occupation,Role in Family,Race,Gender,Workhours per Week,Native Country,Income
19592,27,2,2,13,1,3,5,4,0,24,1,1
19593,20,0,11,10,3,9,3,4,0,15,1,0
19594,35,2,5,9,1,2,0,4,1,40,1,0
19595,31,2,2,13,1,3,0,4,1,40,1,0
19596,34,2,2,13,1,11,0,4,1,50,1,1
19597,57,2,7,14,1,3,0,4,1,50,1,1
19598,28,2,5,9,3,6,1,4,0,40,1,0
19599,38,2,11,10,1,12,0,4,1,40,1,1
19600,37,2,1,11,3,7,1,4,1,40,1,0
19601,43,0,11,10,0,0,1,2,0,40,1,0
19602,26,3,5,9,1,3,0,4,1,40,1,0
19603,26,2,11,10,1,13,0,2,1,65,1,0
19604,27,2,1,11,1,13,0,4,1,50,1,0
19605,33,2,2,13,1,9,0,4,1,45,1,0
19606,45,2,2,13,3,9,1,4,0,40,0,0
19607,65,2,2,13,1,7,0,4,1,20,1,0
19608,59,2,5,9,0,7,1,4,0,38,1,0
19609,18,2,11,10,3,7,3,4,1,26,1,0
19610,44,0,6,8,1,5,0,4,1,40,1,0
19611,37,2,11,10,3,2,1,4,1,40,1,0
19612,27,2,5,9,1,7,0,4,1,40,1,0
19613,43,0,2,13,1,9,5,4,0,45,1,1
19614,59,3,10,15,1,9,0,4,1,40,1,1
19615,19,2,5,9,3,4,1,4,1,40,1,0
19616,36,0,5,9,3,3,4,2,1,90,1,0
19617,37,2,11,10,1,3,0,4,1,57,1,0
19618,31,2,0,12,0,0,4,4,0,35,0,0
19619,23,2,5,9,3,7,3,4,1,40,1,0
19620,22,2,11,10,3,11,1,4,1,30,1,0
19621,36,2,5,9,0,0,4,2,0,40,1,0
19622,38,2,11,10,0,3,1,4,1,50,1,0
19623,24,2,0,12,3,0,3,4,0,40,1,0
19624,26,2,2,13,3,0,3,2,0,40,1,0
19625,47,2,8,4,1,6,5,3,0,40,0,0
19626,31,0,7,14,3,9,1,4,0,50,1,0
19627,42,2,4,3,1,4,1,4,1,35,0,0
19628,48,3,1,11,1,2,0,4,1,70,1,1
19629,56,2,11,10,2,12,4,2,0,38,1,0
19630,50,2,5,9,1,12,0,4,1,40,1,1
19631,17,2,6,6,3,5,3,4,1,20,1,0
19632,50,2,5,9,0,0,1,4,0,40,1,0
19633,49,2,5,9,0,11,1,4,0,32,1,0
19634,34,2,5,9,1,11,5,4,0,15,1,0
19635,32,3,5,9,1,11,0,4,1,60,1,1
19636,28,2,11,10,1,0,0,4,1,40,1,1
19637,62,3,2,13,1,3,0,4,1,50,1,1
19638,23,2,2,13,3,9,1,4,1,15,1,0
19639,24,0,7,14,3,9,1,2,0,40,1,0
19640,31,2,1,11,1,9,5,4,0,40,1,0
19641,36,2,5,9,1,13,0,4,1,40,1,0
19642,58,2,0,12,1,8,2,4,0,35,0,0
19643,46,2,4,3,1,7,5,4,0,40,0,0
19644,39,2,7,14,1,9,0,4,1,40,1,1
19645,48,2,5,9,3,2,3,4,0,18,1,0
19646,21,2,5,9,3,2,1,4,1,42,1,0
19647,39,2,5,9,1,5,0,4,1,40,1,0
19648,21,2,11,10,3,11,3,4,0,35,1,0
19649,33,2,1,11,1,9,0,4,1,40,1,1
19650,37,2,5,9,1,2,0,4,1,50,1,1
19651,29,0,5,9,3,7,4,4,0,40,1,0
19652,30,2,2,13,1,3,5,3,0,40,0,1
19653,43,2,5,9,0,6,3,4,0,40,0,0
19654,22,2,5,9,3,2,3,4,1,40,1,0
19655,25,2,7,14,3,9,3,4,0,40,1,1
19656,69,0,11,10,1,7,0,4,1,40,1,0
19657,17,2,6,7,3,7,3,4,0,25,1,0
19658,18,2,6,7,3,7,3,4,1,12,1,0
19659,54,2,5,9,4,5,4,4,0,40,1,0
19660,65,2,5,9,1,2,0,4,1,45,1,0
19661,28,2,6,8,1,6,2,3,1,40,0,0
19662,27,0,1,11,3,12,3,4,0,38,1,0
19663,35,2,0,12,0,2,4,4,1,45,1,1
19664,38,2,1,11,1,12,5,4,0,40,1,1
19665,33,0,5,9,1,12,0,4,1,40,1,0
19666,26,2,5,9,3,2,3,4,1,40,1,0
19667,56,3,11,10,1,11,5,4,0,60,0,1
19668,38,2,2,13,1,9,0,0,1,70,1,1
19669,26,2,11,10,3,8,1,4,0,50,0,0
19670,33,2,2,13,1,3,0,4,1,55,1,1
19671,44,2,8,4,1,5,0,4,1,50,1,0
19672,36,2,8,5,0,11,1,4,0,40,1,0
19673,42,2,11,10,0,2,4,4,1,40,1,0
19674,44,2,0,12,1,9,0,4,1,40,1,0
19675,21,2,11,10,3,11,3,4,0,20,1,0
19676,41,2,11,10,1,11,0,4,1,50,1,1
19677,27,2,6,7,2,2,1,4,1,45,0,0
19678,38,2,2,13,1,9,0,4,1,40,1,1
19679,60,2,11,10,2,13,1,0,0,30,1,0
19680,24,2,6,8,3,6,4,4,1,40,0,0
19681,24,2,5,9,1,2,0,4,1,40,1,0
19682,22,2,5,9,3,5,3,4,1,40,1,0
19683,32,2,11,10,3,0,4,4,0,40,1,0
19684,22,2,4,2,3,6,1,4,1,24,0,0
19685,51,2,2,13,1,9,0,4,1,40,1,0
19686,42,0,10,15,1,3,0,4,1,55,1,1
19687,37,0,2,13,3,12,3,4,0,42,1,0
19688,37,3,10,15,1,9,0,4,1,45,1,1
19689,66,2,2,13,1,7,0,4,1,40,1,1
19690,18,2,5,9,3,2,3,4,0,24,1,0
19691,46,2,1,11,2,6,1,2,0,40,1,0
19692,52,2,5,9,1,2,0,4,1,40,1,1
19693,23,2,5,9,3,2,1,4,1,40,1,0
19694,67,2,5,9,4,3,4,4,1,38,1,1
19695,19,2,11,10,3,11,3,4,0,25,1,0
19696,37,2,2,13,3,9,1,4,0,45,1,0
19697,39,3,11,10,1,7,0,2,1,40,1,0
19698,46,2,5,9,1,6,0,4,1,40,1,0
19699,47,2,5,9,2,2,4,2,0,32,1,0
19700,33,2,5,9,3,7,4,2,0,40,1,0
19701,69,3,11,10,4,4,1,4,0,14,1,0
19702,21,2,11,10,3,5,3,4,1,40,1,0
19703,27,2,5,9,3,5,2,2,1,48,1,0
19704,39,2,5,9,1,3,0,4,1,40,1,1
19705,23,2,11,10,0,0,1,2,1,40,1,0
19706,26,2,1,11,0,9,4,4,0,36,1,0
19707,42,2,3,16,1,9,4,0,0,40,1,0
19708,36,2,5,9,0,2,4,4,1,40,1,0
19709,24,2,5,9,3,13,4,4,1,40,0,0
19710,35,2,8,5,1,7,0,4,1,40,0,0
19711,42,2,5,9,0,5,4,2,0,40,1,0
19712,41,2,3,16,1,9,0,4,1,50,1,1
19713,27,2,1,11,3,6,4,2,0,40,1,0
19714,44,2,2,13,1,3,5,4,0,16,1,1
19715,18,2,5,9,3,0,3,4,0,16,1,0
19716,41,2,2,13,1,12,0,4,1,40,1,1
19717,31,2,5,9,1,5,0,4,1,40,1,0
19718,26,2,11,10,1,2,0,4,1,40,1,0
19719,37,2,11,10,1,3,0,4,1,60,1,1
19720,51,2,5,9,1,2,0,4,1,40,1,0
19721,26,2,11,10,3,2,3,0,1,40,1,0
19722,25,2,5,9,3,5,4,4,1,40,1,0
19723,38,2,1,11,1,6,0,4,1,40,1,1
19724,43,2,5,9,2,13,1,4,1,40,1,0
19725,23,2,11,10,2,4,2,4,0,40,1,0
19726,60,0,7,14,0,9,1,4,0,25,1,0
19727,21,0,11,10,3,9,1,4,1,20,1,0
19728,18,2,11,10,3,0,3,4,0,25,1,0
19729,43,2,4,3,0,8,4,4,0,40,0,0
19730,26,2,6,7,3,7,1,4,0,65,1,0
19731,36,2,5,9,1,13,0,4,1,25,1,1
19732,38,2,5,9,0,6,2,4,0,40,1,0
19733,43,3,11,10,1,4,0,4,1,84,1,0
19734,58,2,5,9,0,7,4,4,0,35,1,0
19735,55,2,5,9,0,0,1,4,0,29,1,0
19736,39,2,0,12,0,3,4,2,0,35,0,0
19737,38,2,2,13,0,9,1,4,0,35,1,0
19738,57,3,10,15,1,9,0,4,1,40,1,0
19739,35,0,0,12,1,10,0,4,1,52,1,0
19740,44,3,10,15,1,9,0,1,1,60,0,1
19741,36,2,5,9,1,2,0,4,1,40,1,0
19742,58,2,5,9,1,2,0,4,1,40,1,0
19743,25,2,10,15,3,9,1,4,0,8,0,0
19744,54,0,2,13,1,3,0,4,1,40,1,0
19745,23,2,2,13,3,12,1,4,0,40,1,0
19746,37,2,11,10,3,11,1,4,1,60,1,0
19747,60,0,0,12,1,7,0,2,1,40,1,0
19748,66,0,8,4,4,7,1,4,0,20,1,0
19749,36,2,0,12,1,6,0,2,1,50,1,0
19750,25,2,2,13,0,9,1,4,0,44,1,0
19751,62,2,5,9,4,2,1,4,0,25,1,0
19752,23,2,11,10,3,0,3,4,1,40,1,0
19753,38,2,5,9,3,7,3,2,1,40,1,0
19754,33,2,11,10,1,5,0,4,1,50,1,1
19755,49,3,11,10,1,4,0,4,1,60,1,0
19756,57,3,5,9,1,3,0,4,1,60,1,1
19757,57,0,2,13,1,3,0,4,1,45,1,0
19758,46,2,11,10,3,6,1,4,0,45,1,0
19759,37,3,7,14,1,3,0,4,1,70,1,1
19760,43,3,2,13,1,11,0,4,1,45,1,1
19761,26,2,5,9,3,7,1,4,0,35,1,0
19762,40,2,1,11,2,9,2,4,0,40,1,0
19763,39,3,5,9,3,2,2,0,1,40,1,0
19764,39,2,0,12,0,7,4,2,0,40,1,0
19765,31,2,11,10,1,0,0,4,1,40,1,0
19766,31,2,2,13,1,6,0,3,1,36,0,0
19767,27,2,2,13,3,0,1,2,0,40,1,0
19768,36,3,2,13,1,3,0,4,1,50,0,0
19769,57,2,5,9,1,7,0,4,1,40,0,0
19770,24,2,5,9,3,7,1,4,0,35,1,0
19771,30,2,11,10,3,11,1,4,1,45,1,0
19772,28,2,6,8,3,13,1,4,1,50,1,0
19773,22,2,2,13,3,3,1,4,1,40,1,0
19774,31,2,8,4,3,5,3,4,1,50,1,0
19775,33,2,5,9,1,11,0,4,1,44,1,1
19776,20,2,11,10,3,5,2,4,1,15,1,0
19777,25,2,6,8,1,4,0,3,1,60,0,0
19778,49,0,11,10,1,4,0,4,1,40,1,0
19779,21,2,5,9,3,7,3,4,0,35,1,0
19780,45,2,2,13,1,3,0,4,1,45,1,1
19781,36,0,5,9,1,3,0,4,1,45,1,1
19782,41,2,4,3,1,8,1,4,0,32,0,0
19783,47,2,2,13,1,3,0,4,1,50,1,1
19784,41,2,5,9,0,3,1,4,1,50,1,0
19785,30,2,5,9,3,5,4,4,0,40,1,0
19786,29,0,11,10,3,4,1,4,1,40,1,0
19787,31,2,8,4,0,6,4,4,0,40,1,0
19788,64,2,8,5,1,2,0,4,1,50,1,0
19789,55,2,8,5,1,6,2,1,1,40,0,0
19790,19,2,5,9,3,7,1,4,1,35,1,0
19791,31,0,6,8,1,12,5,4,0,40,1,1
19792,18,0,6,7,3,7,3,4,1,8,1,0
19793,68,2,5,9,4,11,1,4,0,24,1,0
19794,50,2,11,10,1,0,0,4,1,40,1,0
19795,36,0,11,10,3,3,4,2,0,48,1,0
19796,44,2,10,15,1,9,0,4,1,50,1,1
19797,58,3,5,9,1,0,5,4,0,20,1,1
19798,20,2,5,9,3,11,3,2,0,20,1,0
19799,18,2,6,6,3,5,3,4,1,40,1,0
19800,32,2,5,9,3,5,3,4,0,30,1,0
19801,49,3,5,9,0,7,1,4,0,40,1,0
19802,34,2,5,9,1,6,0,4,1,40,1,0
19803,22,2,5,9,3,0,1,4,0,40,1,0
19804,40,2,5,9,1,7,0,4,1,45,1,0
19805,35,2,5,9,1,5,0,4,1,40,1,0
19806,26,2,11,10,1,11,0,4,1,50,1,0
19807,44,3,6,8,1,3,0,1,1,60,0,0
19808,55,2,5,9,0,3,1,4,0,60,1,0
19809,54,2,11,10,1,2,5,4,0,40,1,0
19810,52,2,5,9,0,7,1,4,1,38,1,0
19811,57,3,2,13,1,2,0,4,1,50,1,1
19812,67,2,8,4,4,2,1,4,0,35,1,0
19813,58,0,5,9,0,0,4,4,0,40,1,0
19814,27,0,11,10,3,9,2,4,1,16,1,0
19815,66,2,5,9,1,2,0,4,1,15,1,0
19816,41,2,11,10,0,6,1,4,1,40,1,0
19817,18,2,6,7,3,9,3,4,0,16,1,0
19818,50,2,4,3,0,7,1,4,1,37,0,0
19819,31,2,11,10,3,3,1,4,1,40,1,0
19820,32,2,6,6,0,6,1,4,1,40,1,0
19821,37,3,11,10,1,2,0,4,1,45,1,0
19822,26,3,2,13,1,3,0,4,1,20,1,0
19823,33,0,1,11,1,12,0,4,1,50,1,0
19824,35,0,5,9,3,7,4,2,0,40,1,0
19825,44,2,2,13,3,9,1,4,0,45,0,0
19826,26,2,2,13,3,2,3,4,1,40,0,0
19827,48,0,5,9,0,0,1,4,1,40,1,0
19828,40,2,2,13,3,12,1,4,1,40,1,0
19829,62,2,6,6,1,11,0,4,1,35,1,0
19830,37,2,10,15,1,11,0,4,1,45,1,1
19831,18,2,6,7,3,11,3,4,1,18,1,0
19832,48,2,5,9,0,6,2,3,0,38,0,0
19833,45,2,7,14,1,9,0,4,1,50,1,0
19834,35,2,11,10,1,11,0,4,1,45,1,0
19835,35,2,5,9,0,2,4,4,1,40,1,0
19836,34,3,5,9,1,9,0,4,1,51,1,0
19837,29,2,5,9,1,7,5,4,0,40,0,0
19838,19,2,11,10,3,11,3,4,1,30,1,0
19839,53,0,11,10,1,10,0,4,1,60,1,0
19840,49,2,11,10,0,7,1,4,1,40,1,0
19841,71,2,5,9,4,11,2,4,0,16,1,0
19842,38,2,8,4,1,2,0,4,1,36,0,0
19843,39,0,7,14,1,3,0,4,1,45,1,0
19844,23,2,2,13,3,0,1,4,0,40,1,0
19845,29,3,2,13,1,11,0,4,1,50,1,1
19846,52,2,4,3,0,4,4,4,1,40,1,0
19847,41,2,11,10,1,0,5,4,0,40,1,1
19848,20,2,11,10,3,7,1,4,1,35,1,0
19849,30,2,11,10,1,12,0,4,1,45,1,0
19850,56,2,6,6,0,0,4,2,0,36,1,0
19851,26,2,5,9,0,11,4,4,0,40,1,0
19852,36,0,5,9,0,0,4,4,0,40,1,0
19853,26,0,2,13,3,9,3,2,0,42,1,0
19854,24,2,2,13,3,0,3,4,1,40,1,0
19855,41,2,11,10,0,11,1,1,0,32,1,0
19856,27,2,11,10,3,11,3,4,1,35,1,0
19857,57,3,5,9,1,3,0,4,1,40,1,0
19858,21,0,11,10,3,9,3,4,0,20,1,0
19859,50,2,5,9,1,5,0,4,1,40,1,0
19860,27,2,5,9,1,5,0,2,1,40,1,0
19861,58,2,2,13,3,9,1,4,0,60,1,0
19862,27,3,2,13,1,3,0,4,1,50,1,0
19863,36,2,5,9,2,11,4,2,0,17,1,0
19864,33,3,5,9,4,11,4,4,0,40,1,0
19865,19,2,11,10,3,7,3,4,0,18,1,0
19866,26,2,5,9,2,0,4,2,0,40,1,0
19867,37,2,5,9,3,5,4,2,0,30,1,0
19868,53,2,5,9,1,6,0,4,1,45,1,0
19869,32,2,11,10,3,12,1,2,1,38,1,0
19870,18,2,6,7,3,3,3,4,0,25,1,0
19871,53,2,5,9,1,2,0,4,1,40,1,1
19872,40,3,2,13,1,9,0,4,1,40,1,0
19873,50,2,11,10,0,9,4,4,0,40,1,0
19874,60,2,2,13,1,11,0,4,1,46,1,1
19875,28,3,5,9,1,11,5,4,0,40,1,0
19876,37,2,5,9,0,13,1,4,1,40,1,0
19877,25,2,5,9,1,12,0,4,1,40,1,0
19878,26,2,2,13,3,9,1,4,0,45,1,0
19879,47,2,5,9,3,0,2,4,0,40,1,0
19880,18,2,6,8,3,5,3,4,1,20,1,0
19881,22,2,2,13,3,11,1,4,0,16,1,0
19882,36,2,11,10,0,6,3,4,0,30,1,0
19883,59,3,5,9,1,13,0,4,1,48,1,0
19884,33,2,5,9,1,7,5,4,0,38,0,0
19885,33,2,6,6,0,2,1,4,1,35,0,0
19886,53,3,2,13,1,0,5,1,0,50,0,0
19887,55,2,5,9,1,3,0,4,1,50,1,0
19888,56,2,5,9,1,13,0,4,1,50,1,0
19889,54,3,11,10,0,11,1,4,0,35,1,0
19890,51,2,5,9,0,9,1,4,1,40,1,0
19891,43,2,7,14,1,3,0,4,1,50,1,1
19892,44,2,5,9,0,7,4,4,0,40,1,0
19893,22,2,11,10,3,3,3,4,1,50,1,0
19894,43,0,5,9,1,7,0,0,1,40,1,0
19895,26,0,0,12,3,0,4,2,0,40,1,0
19896,30,2,2,13,3,11,3,4,1,18,1,0
19897,46,2,5,9,3,7,1,4,1,15,1,0
19898,27,2,2,13,1,11,0,4,1,50,1,0
19899,26,2,5,9,1,2,0,4,1,50,1,0
19900,25,3,5,9,2,2,3,4,1,35,1,0
19901,30,0,10,15,3,9,1,2,0,40,1,0
19902,47,2,11,10,1,0,5,2,0,48,1,1
19903,43,2,6,6,1,5,0,4,1,40,1,0
19904,71,2,5,9,4,2,1,4,0,20,1,0
19905,46,2,5,9,1,2,1,1,1,40,0,0
19906,44,0,11,10,4,0,4,4,0,15,1,0
19907,42,2,3,16,1,9,0,4,1,50,1,0
19908,36,2,0,12,1,3,0,4,1,50,1,1
19909,37,2,11,10,1,6,0,4,1,50,1,1
19910,26,2,2,13,3,13,3,4,1,20,1,0
19911,24,2,2,13,3,0,1,4,0,30,1,0
19912,17,2,6,7,3,7,3,4,1,18,1,0
19913,45,0,7,14,0,9,1,4,0,35,1,0
19914,54,2,11,10,1,3,0,4,1,48,1,1
19915,22,2,11,10,3,11,3,4,0,30,1,0
19916,63,0,7,14,1,9,0,4,1,48,1,0
19917,22,2,5,9,1,2,0,4,1,43,1,0
19918,27,2,11,10,3,7,1,4,1,25,1,0
19919,33,2,8,5,1,2,0,4,1,33,0,0
19920,64,2,2,13,4,9,1,4,0,30,1,0
19921,50,2,0,12,1,3,0,4,1,50,1,1
19922,44,3,1,11,4,9,4,4,0,40,1,0
19923,31,2,5,9,1,13,0,4,1,50,1,0
19924,44,2,5,9,0,0,1,1,0,40,0,0
19925,53,3,6,6,1,4,0,4,1,35,1,0
19926,33,0,5,9,4,7,4,4,0,40,1,0
19927,34,0,6,8,1,1,0,4,1,40,1,0
19928,27,2,5,9,3,13,1,4,1,70,1,0
19929,80,3,5,9,3,3,1,4,1,20,1,0
19930,31,2,0,12,0,7,1,4,0,32,1,0
19931,40,2,5,9,1,2,0,2,1,40,1,1
19932,53,0,2,13,1,9,0,4,1,40,1,0
19933,58,2,5,9,1,6,0,4,1,44,1,0
19934,38,2,11,10,1,3,0,4,1,40,1,1
19935,33,2,10,15,1,9,0,4,1,40,1,1
19936,48,0,2,13,1,3,0,4,1,60,0,1
19937,23,2,11,10,1,3,5,2,0,40,1,0
19938,31,3,5,9,3,2,3,4,1,50,1,0
19939,52,3,7,14,1,11,0,4,1,70,1,0
19940,24,2,5,9,3,12,3,4,1,40,1,0
19941,45,3,8,5,1,4,0,4,1,40,1,0
19942,36,2,5,9,1,0,5,4,0,40,1,1
19943,52,2,4,3,4,7,4,4,0,40,0,0
19944,54,2,5,9,1,2,0,4,1,40,1,0
19945,39,2,10,15,1,9,0,4,1,55,1,1
19946,40,2,2,13,1,11,0,4,1,50,1,1
19947,28,2,5,9,3,12,1,1,1,50,1,0
19948,21,2,11,10,3,0,3,4,1,16,1,0
19949,23,2,11,10,3,0,1,4,0,40,1,0
19950,36,3,8,4,3,2,4,2,1,40,1,0
19951,22,2,11,10,3,0,3,4,0,15,1,0
19952,55,0,7,14,1,3,0,4,1,50,1,0
19953,71,2,5,9,3,5,1,4,1,17,1,0
19954,47,2,3,16,1,9,0,4,1,60,1,1
19955,17,3,6,6,3,11,3,4,1,12,1,0
19956,31,2,2,13,1,3,5,4,0,50,1,1
19957,32,2,11,10,3,7,2,1,1,40,1,0
19958,27,2,2,13,3,3,3,4,0,40,1,0
19959,40,2,5,9,0,5,1,4,0,48,1,0
19960,17,2,8,5,3,7,4,4,1,20,1,0
19961,33,2,7,14,3,9,1,4,1,40,1,0
19962,72,2,3,16,3,9,1,4,1,30,1,0
19963,34,0,11,10,1,0,5,4,0,40,1,1
19964,65,2,5,9,3,2,2,1,1,40,0,0
19965,32,2,5,9,3,6,4,4,1,40,1,0
19966,26,2,11,10,3,0,2,4,1,40,0,0
19967,22,2,5,9,3,5,1,4,1,40,1,0
19968,31,2,11,10,3,7,1,4,1,40,1,0
19969,28,3,2,13,3,11,1,4,1,50,1,0
19970,38,2,7,14,3,0,1,4,0,50,0,1
19971,34,2,0,12,1,0,0,4,1,28,1,0
19972,44,2,2,13,1,9,0,4,1,35,1,1
19973,27,2,11,10,3,5,3,1,1,40,1,0
19974,50,0,2,13,1,10,0,4,1,44,1,1
19975,47,2,5,9,1,7,5,2,0,30,1,0
19976,20,2,11,10,3,7,1,4,1,40,1,0
19977,24,2,5,9,3,11,1,4,1,38,1,0
19978,29,0,11,10,1,12,0,4,1,40,1,1
19979,37,0,1,11,3,7,4,2,0,32,1,0
19980,42,2,0,12,0,0,1,4,1,40,1,0
19981,20,2,11,10,3,0,3,4,1,20,1,0
19982,68,2,11,10,3,0,1,4,0,40,1,0
19983,22,0,11,10,3,0,1,1,0,40,0,0
19984,72,3,5,9,1,11,0,4,1,30,1,0
19985,45,0,11,10,1,0,0,2,1,20,1,0
19986,30,0,5,9,1,7,0,2,1,40,1,0
19987,33,2,5,9,1,2,0,4,1,40,1,0
19988,43,2,5,9,1,7,0,4,1,40,1,1
19989,25,3,1,11,1,4,0,4,1,40,1,0
19990,41,2,5,9,0,8,1,4,0,40,0,0
19991,25,2,2,13,3,7,1,4,0,37,1,0
19992,31,0,0,12,1,12,0,4,1,40,1,1
19993,36,2,5,9,1,6,0,4,1,38,1,0
19994,37,2,2,13,1,3,0,4,1,40,1,1
19995,58,3,5,9,1,2,0,4,1,20,1,0
19996,26,2,2,13,3,0,1,2,0,40,1,0
19997,55,2,11,10,1,12,0,4,1,50,0,1
19998,46,0,11,10,1,3,0,4,1,48,1,1
19999,44,2,6,7,1,7,0,2,1,60,1,0
20000,28,0,2,13,3,3,1,4,1,55,1,0
20001,42,2,6,6,1,13,0,4,1,50,1,0
20002,41,2,5,9,0,2,1,4,1,40,1,0
20003,39,2,2,13,1,3,0,4,1,45,1,0
20004,64,3,1,11,1,4,0,4,1,30,1,0
20005,20,2,11,10,3,5,3,4,1,25,1,0
20006,45,0,11,10,1,10,0,4,1,40,1,1
20007,31,2,5,9,1,0,0,4,1,50,1,0
20008,36,0,7,14,1,3,0,4,1,40,1,1
20009,32,2,8,5,2,7,4,3,0,40,0,0
20010,33,3,1,11,1,4,0,4,1,65,1,0
20011,36,2,5,9,0,6,4,4,1,40,1,0
20012,40,2,5,9,3,2,1,4,1,40,1,0
20013,40,2,5,9,0,0,4,4,0,45,0,0
20014,46,2,1,11,0,0,1,4,0,40,1,0
20015,31,3,10,15,1,9,0,4,1,60,1,1
20016,26,2,5,9,1,5,0,4,1,40,1,0
20017,25,2,2,13,3,7,2,4,1,40,1,0
20018,35,3,0,12,1,2,0,4,1,40,1,0
20019,29,2,10,15,3,9,2,4,1,50,1,0
20020,39,2,0,12,2,2,1,4,1,40,1,0
20021,44,3,11,10,0,7,4,4,1,40,1,0
20022,37,2,5,9,1,6,0,4,1,60,1,1
20023,79,3,1,11,1,11,0,4,1,20,1,1
20024,36,2,2,13,1,3,0,2,1,45,1,1
20025,44,2,11,10,1,2,0,4,1,60,1,1
20026,27,2,2,13,3,0,1,4,0,45,1,0
20027,58,2,5,9,1,2,0,4,1,40,1,0
20028,36,2,0,12,0,3,1,4,1,48,1,0
20029,21,2,11,10,3,0,1,4,1,45,1,0
20030,49,0,5,9,1,6,0,4,1,40,1,0
20031,34,2,2,13,1,11,5,4,0,40,1,1
20032,29,2,5,9,1,10,0,4,1,35,0,0
20033,63,2,2,13,1,3,0,4,1,50,1,1
20034,29,0,2,13,3,9,1,4,0,40,1,0
20035,65,2,11,10,1,4,0,4,1,40,1,0
20036,26,2,2,13,3,7,1,4,0,25,1,0
20037,42,2,3,16,1,9,0,1,1,40,0,1
20038,44,2,11,10,0,0,1,1,0,37,1,0
20039,51,2,5,9,2,2,1,2,1,6,1,0
20040,41,3,5,9,1,6,0,4,1,25,1,0
20041,22,0,0,12,3,0,3,2,0,35,0,0
20042,36,2,11,10,1,0,5,4,0,25,1,0
20043,18,2,6,7,3,5,3,4,1,40,1,0
20044,33,0,6,6,1,13,0,4,1,40,1,0
20045,46,0,2,13,1,9,0,4,1,38,1,1
20046,49,2,6,7,1,8,2,4,0,40,1,0
20047,41,0,5,9,1,0,5,4,0,40,1,0
20048,52,2,11,10,0,0,4,4,0,40,1,0
20049,40,2,11,10,2,5,1,4,1,40,1,0
20050,53,0,11,10,3,9,4,4,0,40,1,0
20051,45,3,5,9,1,2,0,4,1,50,1,0
20052,30,0,6,6,1,2,0,4,1,40,1,0
20053,56,2,5,9,1,5,0,4,1,40,1,0
20054,24,2,5,9,1,2,0,4,1,40,1,0
20055,71,3,8,4,1,4,0,4,1,50,1,0
20056,20,3,5,9,0,11,1,4,0,30,1,0
20057,26,2,2,13,1,12,0,4,1,50,1,0
20058,34,2,5,9,1,11,0,4,1,65,1,0
20059,36,2,8,5,0,2,4,4,0,40,0,0
20060,22,2,5,9,3,7,3,4,0,40,1,0
20061,51,2,5,9,0,2,1,4,1,40,1,0
20062,46,2,11,10,1,11,4,4,0,40,1,0
20063,32,3,5,9,1,3,0,4,1,45,1,0
20064,52,0,11,10,1,12,0,4,1,50,1,0
20065,57,2,5,9,0,0,2,2,0,40,1,0
20066,35,2,11,10,0,0,4,4,0,39,1,0
20067,52,2,7,14,1,9,0,4,1,50,1,1
20068,59,2,8,5,0,2,1,4,0,12,1,0
20069,36,2,11,10,0,3,4,4,0,40,1,0
20070,33,2,11,10,1,3,0,4,1,40,0,1
20071,67,0,5,9,0,10,1,2,1,20,1,0
20072,31,3,11,10,1,11,0,4,1,48,1,0
20073,31,2,5,9,1,9,0,4,1,50,1,0
20074,28,2,11,10,3,6,1,4,1,42,1,0
20075,72,2,8,4,4,2,4,4,0,20,1,0
20076,36,2,5,9,0,2,1,4,1,40,1,0
20077,58,3,5,9,1,11,0,4,1,35,1,1
20078,56,2,5,9,1,6,0,4,1,40,1,0
20079,35,2,11,10,3,11,1,4,1,40,1,0
20080,37,2,1,11,1,2,0,4,1,40,1,1
20081,44,2,2,13,1,3,4,4,0,40,1,0
20082,26,2,5,9,3,4,3,4,1,40,1,0
20083,51,2,5,9,1,13,0,4,1,40,1,0
20084,30,2,11,10,3,11,3,4,0,40,0,0
20085,20,2,11,10,3,0,1,4,0,40,1,0
20086,21,2,11,10,3,0,3,1,0,40,1,0
20087,37,2,2,13,1,9,0,4,1,50,1,1
20088,54,2,5,9,1,0,0,4,1,45,1,0
20089,32,2,2,13,0,9,4,4,0,32,1,0
20090,43,0,5,9,1,3,4,4,0,40,1,0
20091,48,2,1,11,0,7,3,4,0,40,1,0
20092,42,3,2,13,1,11,0,4,1,48,1,0
20093,62,2,5,9,1,6,0,4,1,40,1,0
20094,31,2,5,9,1,2,0,4,1,40,1,0
20095,22,2,5,9,3,11,1,4,1,60,1,0
20096,45,2,2,13,1,3,0,4,1,32,1,0
20097,34,2,11,10,2,11,1,4,1,45,1,0
20098,64,2,5,9,1,3,0,4,1,20,1,0
20099,42,3,2,13,1,4,0,4,1,65,1,0
20100,60,3,5,9,1,11,0,4,1,70,1,0
20101,44,2,5,9,3,2,2,4,1,58,1,0
20102,67,2,8,4,1,2,0,4,1,4,1,0
20103,45,2,0,12,0,12,4,4,0,40,1,0
20104,53,3,10,15,1,9,0,4,1,38,1,1
20105,32,2,6,6,1,7,5,4,0,40,1,0
20106,23,2,5,9,3,7,1,4,0,35,1,0
20107,28,2,2,13,1,9,0,1,1,40,0,0
